seq_id	go_terms
PRED|XP_009045228.1	GO:0005515
PRED|XP_009045804.1	GO:0005262|GO:0016020|GO:0050982
PRED|XP_009046125.1	GO:0001836|GO:0016020|GO:0031966|GO:0097193
PRED|XP_009046391.1	GO:0000981|GO:0000987|GO:0003677|GO:0045944|GO:0046983
PRED|XP_009046613.1	GO:0000978|GO:0000981|GO:0006357|GO:0032922|GO:1990513
PRED|XP_009046619.1	GO:0000978|GO:0000981|GO:0006357|GO:0032922|GO:1990513
PRED|XP_009046765.1	GO:0016409
PRED|XP_009046778.1	GO:0000122|GO:0000978|GO:0003700|GO:0004879|GO:0006355|GO:0008270|GO:0009755|GO:0030154|GO:0043565|GO:0045944
PRED|XP_009047503.1	GO:0000118|GO:0003712|GO:0006355
PRED|XP_009047576.1	GO:0016491
PRED|XP_009047733.1	GO:0000977|GO:0000981|GO:0006357|GO:0032502
PRED|XP_009048390.1	GO:0005839|GO:0051603
PRED|XP_009048426.1	GO:0000463|GO:0003729|GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|XP_009048559.1	GO:0005784|GO:0006886
PRED|XP_009048654.1	GO:0000978|GO:0000981|GO:0005634|GO:0006355|GO:0006357|GO:0007548
PRED|XP_009048655.1	GO:0000978|GO:0000981|GO:0005634|GO:0006355|GO:0006357|GO:0007548
PRED|XP_009048926.1	GO:0007165|GO:0017046|GO:0038023
PRED|XP_009049651.1	GO:0000122|GO:0000978|GO:0003700|GO:0004879|GO:0006355|GO:0008270|GO:0009755|GO:0030154|GO:0043565|GO:0045944
PRED|XP_009050022.1	GO:0004222|GO:0005886|GO:0006508|GO:0016485
PRED|XP_009050040.1	GO:0003824
PRED|XP_009050284.1	GO:0005886|GO:0007165|GO:0038023
PRED|XP_009050339.1	GO:0030036|GO:0051015
PRED|XP_009050661.1	GO:0005198|GO:0045095
PRED|XP_009050670.1	GO:0046872
PRED|XP_009050968.1	GO:0003713|GO:0005634|GO:0045944
PRED|XP_009051334.1	GO:0000266|GO:0005739
PRED|XP_009052610.1	GO:0005539|GO:0008449
PRED|XP_009052677.1	GO:0007015|GO:0015629|GO:0051015
PRED|XP_009052980.1	GO:0005783|GO:0006888|GO:0006890|GO:0016020|GO:0030134
PRED|XP_009053143.1	GO:0030036|GO:0051015
PRED|XP_009053473.1	GO:0005509|GO:0033234
PRED|XP_009053598.1	GO:0003682|GO:0005634|GO:0035102|GO:0042393|GO:0045892
PRED|XP_009053772.1	GO:0016020
PRED|XP_009053785.1	GO:0003735|GO:0005739|GO:0005840|GO:0006412|GO:0008097
PRED|XP_009053793.1	GO:0000086|GO:0003677|GO:0003700
PRED|XP_009053812.1	GO:0005634|GO:0008380
PRED|XP_009053887.1	GO:0032039|GO:0034472
PRED|XP_009054080.1	GO:0005634|GO:0005737|GO:0051726
PRED|XP_009054244.1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009887
PRED|XP_009054371.1	GO:0001671|GO:0030641|GO:0033176
PRED|XP_009054545.1	GO:0005743|GO:0006850
PRED|XP_009054830.1	GO:0005576|GO:0030513
PRED|XP_009055351.1	GO:0000977|GO:0000981|GO:0005634|GO:0006357
PRED|XP_009055751.1	GO:0005509
PRED|XP_009056164.1	GO:0005634|GO:0005694|GO:0007088|GO:0051983
PRED|XP_009056576.1	GO:0009966|GO:0050776
PRED|XP_009056640.1	GO:0000978|GO:0000981|GO:0005634|GO:0006355|GO:0006357|GO:0007548
PRED|XP_009057002.1	GO:0006887|GO:0016020|GO:0031267|GO:0042391|GO:0042734|GO:0044325|GO:0048167|GO:0048788|GO:0048791|GO:0050806
PRED|XP_009057440.1	GO:0000981|GO:0003700|GO:0005634|GO:0006357|GO:0030154
PRED|XP_009057441.1	GO:0000981|GO:0003700|GO:0005634|GO:0006357|GO:0030154
PRED|XP_009058539.1	GO:0035064
PRED|XP_009058568.1	GO:0022857|GO:0055085
PRED|XP_009058747.1	GO:0005634|GO:0005737|GO:0051726
PRED|XP_009058899.1	GO:0000123|GO:0004402|GO:0006338|GO:0010484|GO:0043966|GO:0045944|GO:0140672
PRED|XP_009058906.1	GO:0005184|GO:0005185|GO:0005576|GO:0005615|GO:0030141
PRED|XP_009059088.1	GO:0004222|GO:0005886|GO:0006508|GO:0016485
PRED|XP_009059290.1	GO:0004642|GO:0005737|GO:0006164
PRED|XP_009059798.1	GO:0005515
PRED|XP_009059938.1	GO:0000981|GO:0003700|GO:0005634|GO:0007423|GO:0045944|GO:0061564|GO:0070888
PRED|XP_009060151.1	GO:0003735|GO:0005763|GO:0005840|GO:0006412|GO:0019843|GO:0070181
PRED|XP_009060313.1	GO:0005319|GO:0006689|GO:0006869|GO:0008047|GO:0009898
PRED|XP_009060921.1	GO:0005737|GO:0006473|GO:0008080|GO:1905502
PRED|XP_009060945.1	GO:0000978|GO:0000981|GO:0005634|GO:0006355|GO:0006357|GO:0007548
PRED|XP_009061261.1	GO:0005515
PRED|XP_009062134.1	GO:0003682|GO:0005634|GO:0035102|GO:0042393|GO:0045892
PRED|XP_009062196.1	GO:0003779|GO:0008092
PRED|XP_009062202.1	GO:0005739|GO:0033617
PRED|XP_009062423.1	GO:0004016|GO:0005886|GO:0007189|GO:0009190|GO:0035556
PRED|XP_009063434.1	GO:0000724|GO:0005634|GO:0006281|GO:0006355
PRED|XP_009063597.1	GO:0005634|GO:0005737
PRED|XP_009064049.1	GO:0016020
PRED|XP_009064476.1	GO:0001405|GO:0001671|GO:0030150
PRED|XP_009065103.1	GO:0003700|GO:0005634|GO:0009653|GO:0045944|GO:0070888
PRED|XP_009065107.1	GO:0000447|GO:0000472|GO:0000480|GO:0003723|GO:0005730|GO:0034462
PRED|XP_009065328.1	GO:0000978|GO:0003700|GO:0004879|GO:0005634|GO:0006355|GO:0006357|GO:0008270|GO:0043565
PRED|XP_009065488.1	GO:0003824
PRED|XP_009065967.1	GO:0005634|GO:0005737
PRED|XP_009066077.1	GO:0005198|GO:0045095
PRED|XP_009066134.1	GO:0001054|GO:0001055|GO:0001056|GO:0003677|GO:0003899|GO:0005665|GO:0005666|GO:0005736|GO:0006351|GO:0008270
PRED|XP_009066306.1	GO:0000793|GO:0003677|GO:0005634|GO:0051276
PRED|XP_009066307.1	GO:0000793|GO:0003677|GO:0005634|GO:0051276
PRED|XP_009066383.1	GO:0005886|GO:0016020
PRED|XP_009858637.1	GO:0005765
PRED|XP_009859628.1	GO:0005615|GO:0005737
PRED|XP_009859732.2	GO:0035256
PRED|XP_009861488.2	GO:0005615|GO:0039706|GO:0048019|GO:0090090
PRED|XP_010228562.1	GO:0005576|GO:0009664
PRED|XP_010228832.1	GO:0005789|GO:0005794|GO:0006816|GO:0032469
PRED|XP_010229185.1	GO:0005576|GO:0009664
PRED|XP_010230590.1	GO:0009506|GO:0019722
PRED|XP_010232731.1	GO:2000123
PRED|XP_010232880.1	GO:0005739|GO:0034551
PRED|XP_010235334.1	GO:0006979
PRED|XP_010236372.1	GO:0005783|GO:0030968
PRED|XP_010239330.1	GO:0005744|GO:0008320|GO:0030150
PRED|XP_010644182.1	GO:0009506|GO:0019722
PRED|XP_010650010.1	GO:0008380|GO:0030532
PRED|XP_010650084.1	GO:0008380|GO:0030532
PRED|XP_010650431.1	GO:2000123
PRED|XP_010651411.1	GO:0005576|GO:0009664
PRED|XP_010651731.1	GO:0005576|GO:0008083|GO:0008283
PRED|XP_010652763.1	GO:0045087|GO:0050793
PRED|XP_010654116.1	GO:0005768|GO:0032511
PRED|XP_010656429.1	GO:0003735|GO:0005840|GO:0006412
PRED|XP_010656430.1	GO:0003735|GO:0005840|GO:0006412
PRED|XP_011244487.1	GO:0016020|GO:0016192
PRED|XP_011386623.1	GO:0003735|GO:0005763|GO:0006412|GO:0032543
PRED|XP_011388848.1	GO:0005739|GO:0032981
PRED|XP_011389810.1	GO:0036503
PRED|XP_011390346.1	GO:0005743|GO:0045271
PRED|XP_011390821.1	GO:0003735|GO:0005840|GO:0006412
PRED|XP_011391376.1	GO:0005199|GO:0009277
PRED|XP_011392492.1	GO:0005750|GO:0006122|GO:0045275
PRED|XP_011395232.1	GO:0005737
PRED|XP_011395234.1	GO:0005737
PRED|XP_011395235.1	GO:0005737
PRED|XP_011415506.3	GO:0002020|GO:0005615|GO:0008191|GO:0010033|GO:0010951|GO:0031012|GO:0051045
PRED|XP_011421049.3	GO:0002020|GO:0005615|GO:0008191|GO:0010033|GO:0010951|GO:0031012|GO:0051045
PRED|XP_011431006.3	GO:0005509
PRED|XP_011434624.1	GO:0005184|GO:0005185|GO:0005576|GO:0005615|GO:0030141
PRED|XP_011435291.1	GO:0001405|GO:0001671|GO:0030150
PRED|XP_011439968.3	GO:0016020|GO:0016192
PRED|XP_011454083.3	GO:0005102|GO:0005109|GO:0005125|GO:0005576|GO:0005615|GO:0007275|GO:0016055|GO:0030182|GO:0045165|GO:0060070
PRED|XP_011509547.1	GO:0005179|GO:0005576|GO:0006182|GO:0007168
PRED|XP_011524730.1	GO:0016020
PRED|XP_011527122.1	GO:0005184|GO:0005576|GO:0005615|GO:0009755|GO:0031779|GO:0032438
PRED|XP_011527123.1	GO:0005184|GO:0005576|GO:0005615|GO:0009755|GO:0031779|GO:0032438
PRED|XP_011601835.1	GO:0005886|GO:0016020
PRED|XP_011601958.1	GO:0042127
PRED|XP_011606390.1	GO:0007605
PRED|XP_011610078.1	GO:0003100|GO:0005179|GO:0005576|GO:0005615|GO:0006874|GO:0014826|GO:0019229|GO:0031708|GO:0060585
PRED|XP_011610079.1	GO:0003100|GO:0005179|GO:0005576|GO:0005615|GO:0006874|GO:0014826|GO:0019229|GO:0031708|GO:0060585
PRED|XP_011611269.1	GO:0007507|GO:0031704|GO:0060183
PRED|XP_011614897.2	GO:0005184|GO:0005576|GO:0005615|GO:0007218|GO:0008343|GO:0009755|GO:0031779|GO:0070996|GO:2000253
PRED|XP_011649156.1	GO:0005886|GO:0016020
PRED|XP_011650863.1	GO:0009506|GO:0019722
PRED|XP_011650864.1	GO:0009506|GO:0019722
PRED|XP_011653002.1	GO:0003735|GO:0005840|GO:0006412|GO:0008097
PRED|XP_011654263.1	GO:0005743|GO:0045271
PRED|XP_011655763.1	GO:0006508|GO:0030163
PRED|XP_011657596.1	GO:0005634|GO:0007275|GO:0010158|GO:0045165
PRED|XP_011658404.1	GO:0008270
PRED|XP_011661260.1	GO:0001664|GO:0005184|GO:0005576|GO:0007186|GO:0031395
PRED|XP_011661261.1	GO:0001664|GO:0005184|GO:0005576|GO:0007186|GO:0031395
PRED|XP_011669757.1	GO:0005789
PRED|XP_011678835.2	GO:0007224|GO:0016020|GO:0022857
PRED|XP_012047684.1	GO:0016020
PRED|XP_012051950.1	GO:0033179|GO:0046961|GO:1902600
PRED|XP_012544168.1	GO:0005184|GO:0005576|GO:0007623
PRED|XP_012544845.1	GO:0005213|GO:0007275|GO:0007304|GO:0042600
PRED|XP_012549341.1	GO:0005739|GO:0045271
PRED|XP_012550695.2	GO:0005615|GO:0031012
PRED|XP_012551170.1	GO:0005549
PRED|XP_012553269.1	GO:0007218|GO:0008255|GO:0018990
PRED|XP_012650599.1	GO:0005515
PRED|XP_012651656.1	GO:0016020
PRED|XP_012651784.1	GO:0005789|GO:0030234|GO:0180047
PRED|XP_012653489.1	GO:0006812|GO:0008324|GO:0016020|GO:0055085
PRED|XP_012654030.1	GO:0005515
PRED|XP_012655001.1	GO:0005783|GO:0030968
PRED|XP_012655759.1	GO:0005868|GO:0007017|GO:0030286|GO:0045505
PRED|XP_012809671.1	GO:0000003|GO:0005179|GO:0005183|GO:0005576|GO:0005615|GO:0007275|GO:0031530
PRED|XP_012811093.1	GO:0007507|GO:0031704|GO:0060183
PRED|XP_012813881.1	GO:0001664|GO:0005615|GO:0007186|GO:0048018
PRED|XP_012816723.1	GO:0005739
PRED|XP_012817005.1	GO:0007267|GO:0019838
PRED|XP_012825902.1	GO:0005753|GO:0042776|GO:0046933
PRED|XP_012826798.1	GO:0042127
PRED|XP_012937070.2	GO:0005283|GO:0005886|GO:0006865|GO:0016020|GO:0035725|GO:0071705|GO:0089718
PRED|XP_012946370.1	GO:0005615|GO:0030199|GO:0031012
PRED|XP_013443841.1	GO:0005886|GO:0009055
PRED|XP_013446497.1	GO:0003735|GO:0005840|GO:0006412|GO:0022618|GO:0022625
PRED|XP_013446710.1	GO:0005747
PRED|XP_013453726.1	GO:0005739
PRED|XP_013453727.1	GO:0005739
PRED|XP_013453984.1	GO:0005789|GO:0005794|GO:0006816|GO:0032469
PRED|XP_013454938.1	GO:0005375|GO:0005886|GO:0016020|GO:0035434
PRED|XP_013456236.1	GO:0033612
PRED|XP_013457017.1	GO:0009506|GO:0019722
PRED|XP_013459280.1	GO:0005576|GO:0009664
PRED|XP_013460071.1	GO:0009507|GO:0009658|GO:0010027
PRED|XP_013460425.1	GO:0005576|GO:0009664
PRED|XP_013460427.1	GO:0005576|GO:0009664
PRED|XP_013461302.1	GO:0042543
PRED|XP_013461366.1	GO:0005886|GO:0009055
PRED|XP_013461515.1	GO:0005576|GO:0009664
PRED|XP_013461516.1	GO:0005576|GO:0009664
PRED|XP_013464079.2	GO:0009786
PRED|XP_013465412.1	GO:0005576|GO:0009664
PRED|XP_013467127.1	GO:0005741|GO:0006886
PRED|XP_013468574.1	GO:0005786|GO:0006614|GO:0008312|GO:0045900|GO:0048500
PRED|XP_013470057.1	GO:0045087|GO:0050793
PRED|XP_013470058.1	GO:0045087|GO:0050793
PRED|XP_014345080.1	GO:0003779|GO:0005737|GO:0030833|GO:0032233
PRED|XP_014348198.1	GO:0042127
PRED|XP_014352760.1	GO:0007507|GO:0031704|GO:0060183
PRED|XP_014353809.1	GO:0005794|GO:0044306
PRED|XP_014353810.1	GO:0005794|GO:0044306
PRED|XP_014617493.1	GO:0000325|GO:0006511|GO:0016567|GO:0061630
PRED|XP_014619881.1	GO:0008285
PRED|XP_014621515.1	GO:0005576|GO:0008083|GO:0008283
PRED|XP_014623653.1	GO:0001786|GO:0005509|GO:0005544|GO:0005737|GO:0005886|GO:0009408|GO:0009409|GO:0009414|GO:0009651
PRED|XP_014626673.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|XP_014626719.1	GO:0005739|GO:0034551
PRED|XP_014628252.1	GO:0005634|GO:0032875
PRED|XP_014630805.1	GO:0000225|GO:0005783|GO:0016811
PRED|XP_014632052.1	GO:0005744|GO:0030150
PRED|XP_014632762.1	GO:0005634|GO:0005758|GO:0005829|GO:0045332|GO:1990050
PRED|XP_014754133.1	GO:0008061
PRED|XP_014756311.1	GO:0005886|GO:0006468
PRED|XP_014769506.1	GO:0016012
PRED|XP_014769507.1	GO:0016012
PRED|XP_014769508.1	GO:0016012
PRED|XP_014769509.1	GO:0016012
PRED|XP_014769559.1	GO:0001836|GO:0005741|GO:0006919|GO:0008630|GO:0042981|GO:0051400|GO:0097192
PRED|XP_014770799.1	GO:0005576|GO:0005615|GO:0007275|GO:0030178|GO:0039706|GO:0048019|GO:0090090
PRED|XP_014771402.1	GO:0005184|GO:0005185|GO:0005576|GO:0005615|GO:0030141
PRED|XP_014771779.1	GO:0017187|GO:0042373|GO:0047057
PRED|XP_014774258.1	GO:0003735|GO:0005761|GO:0032543
PRED|XP_014775988.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|XP_014776166.2	GO:0005737|GO:0031463|GO:0043161|GO:0097602
PRED|XP_014778336.1	GO:0000014|GO:0000729|GO:0000793|GO:0003690|GO:0003697|GO:0005634|GO:0006303|GO:0015074|GO:0031297|GO:0035861|GO:0042800|GO:0044547|GO:0044774|GO:0046975
PRED|XP_014778601.1	GO:0016020
PRED|XP_014778894.1	GO:0005750|GO:0006122
PRED|XP_014781095.1	GO:0004620|GO:0004767
PRED|XP_014782377.1	GO:0005366|GO:0015798|GO:0016020|GO:0016324|GO:0022857|GO:0055085
PRED|XP_014782712.1	GO:0001664|GO:0005184|GO:0005576|GO:0007186|GO:0031395
PRED|XP_014784026.1	GO:0005789
PRED|XP_014784027.1	GO:0005789
PRED|XP_014784028.1	GO:0005789
PRED|XP_014785430.2	GO:0005576
PRED|XP_014785634.2	GO:0005576
PRED|XP_014785882.1	GO:0005739
PRED|XP_014789285.1	GO:0005319|GO:0006689|GO:0006869|GO:0008047|GO:0009898
PRED|XP_015158437.1	GO:0009736
PRED|XP_015159382.1	GO:0008270
PRED|XP_015160299.1	GO:0016020
PRED|XP_015161288.1	GO:0005794|GO:0016413
PRED|XP_015161842.1	GO:0009737|GO:0030244
PRED|XP_015162156.1	GO:0080143
PRED|XP_015162397.1	GO:0005739
PRED|XP_015162398.1	GO:0005739
PRED|XP_015162399.1	GO:0005739
PRED|XP_015162401.1	GO:0005739
PRED|XP_015162460.1	GO:0005576|GO:0009664
PRED|XP_015162848.1	GO:0043086|GO:0046910
PRED|XP_015163604.1	GO:0008270
PRED|XP_015163616.1	GO:0008285
PRED|XP_015164605.1	GO:0006970|GO:0006995
PRED|XP_015164606.1	GO:0006970|GO:0006995
PRED|XP_015164970.1	GO:0008270
PRED|XP_015165644.1	GO:0010052|GO:0010374
PRED|XP_015165645.1	GO:0010052|GO:0010374
PRED|XP_015165741.1	GO:0010227
PRED|XP_015166160.1	GO:0008270
PRED|XP_015166440.1	GO:0000813|GO:0032509|GO:0043328|GO:0044877
PRED|XP_015167251.1	GO:0005509|GO:0009523|GO:0009654|GO:0015979|GO:0019898
PRED|XP_015167300.1	GO:0008270
PRED|XP_015167487.1	GO:0009736
PRED|XP_015168394.1	GO:0003729|GO:0003735|GO:0005840|GO:0006412|GO:0022627
PRED|XP_015170354.1	GO:0004439|GO:0016791|GO:0046856
PRED|XP_015170419.1	GO:0008270
PRED|XP_015610798.1	GO:0005739|GO:0033617
PRED|XP_015610799.1	GO:0005739|GO:0033617
PRED|XP_015612809.1	GO:0003735|GO:0005840|GO:0006412
PRED|XP_015613851.1	GO:0009506|GO:0019722
PRED|XP_015616046.1	GO:0009506|GO:0019722
PRED|XP_015616568.1	GO:0001709
PRED|XP_015618727.1	GO:0009506|GO:0019722
PRED|XP_015619589.1	GO:0001709
PRED|XP_015619597.1	GO:0001709
PRED|XP_015619640.1	GO:0001709
PRED|XP_015624166.1	GO:0005576|GO:0009664
PRED|XP_015624731.1	GO:0005576|GO:0009664
PRED|XP_015627026.1	GO:0009506|GO:0019722
PRED|XP_015627043.1	GO:0004864|GO:0005634|GO:0005737|GO:0009738|GO:0010427|GO:0038023
PRED|XP_015628134.1	GO:0005789|GO:0005794|GO:0006816|GO:0032469
PRED|XP_015628768.1	GO:0005886|GO:0009055
PRED|XP_015630162.1	GO:0005886|GO:0009055
PRED|XP_015633048.1	GO:0009506|GO:0019722
PRED|XP_015633225.1	GO:0005739
PRED|XP_015633864.1	GO:0009143|GO:0047429
PRED|XP_015635307.1	GO:0005634|GO:0006378|GO:1990817
PRED|XP_015639818.1	GO:0005743|GO:0045271
PRED|XP_015641763.1	GO:0009506|GO:0019722
PRED|XP_015641773.1	GO:0009506|GO:0019722
PRED|XP_015642025.1	GO:0005886|GO:0009055
PRED|XP_015642606.1	GO:0033612
PRED|XP_015645197.1	GO:0003713|GO:0005634|GO:0006355
PRED|XP_015646041.3	GO:0000266|GO:0000422|GO:0005741|GO:0005778|GO:0016559
PRED|XP_015648434.1	GO:0009506|GO:0019722
PRED|XP_015648517.2	GO:0000398|GO:0005686|GO:0071011
PRED|XP_015650691.1	GO:0005385|GO:0006882|GO:0016020|GO:0030001|GO:0046873|GO:0055085|GO:0071577
PRED|XP_015835423.1	GO:0005901|GO:0060090|GO:0070836
PRED|XP_015835424.1	GO:0005901|GO:0060090|GO:0070836
PRED|XP_015838085.1	GO:0007218|GO:0008255|GO:0018990
PRED|XP_016767877.1	GO:0016020|GO:0016192
PRED|XP_016846573.1	GO:0005184
PRED|XP_016846738.1	GO:0005739|GO:0032981
PRED|XP_016847556.1	GO:0016020
PRED|XP_016848289.1	GO:0005789
PRED|XP_016848291.1	GO:0005789
PRED|XP_016848292.1	GO:0005789
PRED|XP_016848294.1	GO:0005789
PRED|XP_016848899.1	GO:0005184|GO:0005576|GO:0005615|GO:0009755|GO:0031779|GO:0032438
PRED|XP_016848901.1	GO:0005184|GO:0005576|GO:0005615|GO:0009755|GO:0031779|GO:0032438
PRED|XP_016848902.1	GO:0005184|GO:0005576|GO:0005615|GO:0009755|GO:0031779|GO:0032438
PRED|XP_016852298.1	GO:0005200|GO:0005882
PRED|XP_016853310.1	GO:0008250|GO:0018279
PRED|XP_016856001.2	GO:0003100|GO:0005179|GO:0005576|GO:0005615|GO:0006874|GO:0014826|GO:0019229|GO:0031708|GO:0060585
PRED|XP_016863112.1	GO:0007507|GO:0031704|GO:0060183
PRED|XP_016864181.1	GO:0005886
PRED|XP_017168499.1	GO:0005886
PRED|XP_017183338.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|XP_017450549.1	GO:0001664|GO:0005615|GO:0007186|GO:0048018
PRED|XP_017453028.1	GO:0036038|GO:1904491|GO:1905515
PRED|XP_017455051.1	GO:0008250|GO:0018279
PRED|XP_017952452.2	GO:0005634
PRED|XP_017971092.1	GO:0004197|GO:0005737|GO:0006508
PRED|XP_017974609.1	GO:0000398|GO:0005686|GO:0071011
PRED|XP_017974819.1	GO:0008285
PRED|XP_017976542.1	GO:0005886|GO:0009055
PRED|XP_017976894.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|XP_017976972.1	GO:0005576|GO:0009664
PRED|XP_017977708.1	GO:0005768|GO:0032511
PRED|XP_017977709.1	GO:0005768|GO:0032511
PRED|XP_017980431.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|XP_017980432.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|XP_017980433.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|XP_017981162.1	GO:0005743|GO:0006850
PRED|XP_017981591.1	GO:0005886|GO:0009055
PRED|XP_017983871.1	GO:0005783|GO:0005794|GO:0006612|GO:0016409|GO:0018230|GO:0019706
PRED|XP_017984339.1	GO:0003735|GO:0005840|GO:0006412
PRED|XP_017984341.1	GO:0004722|GO:0006470
PRED|XP_017985150.1	GO:0005576|GO:0009664
PRED|XP_018668545.1	GO:0005615
PRED|XP_018669723.1	GO:0000793|GO:0003677|GO:0005634|GO:0051276
PRED|XP_018671013.1	GO:0016020|GO:0016192
PRED|XP_019075840.1	GO:0005375|GO:0005886|GO:0016020|GO:0035434
PRED|XP_019075841.1	GO:0005375|GO:0005886|GO:0016020|GO:0035434
PRED|XP_019082250.1	GO:0005743|GO:0006850
PRED|XP_019330608.1	GO:0003735|GO:0005840|GO:0006412
PRED|XP_019330682.1	GO:0005739|GO:0005747|GO:0022900|GO:0032981
PRED|XP_019330841.1	GO:0005737
PRED|XP_019330909.1	GO:0005789|GO:0006486|GO:0006506|GO:0033185
PRED|XP_019330961.1	GO:0009306
PRED|XP_020395332.1	GO:0005634|GO:0005829|GO:0006400|GO:0036265|GO:0043527
PRED|XP_020395386.1	GO:0033612
PRED|XP_020397098.1	GO:0000462|GO:0005730|GO:0030686
PRED|XP_020398849.1	GO:0000413|GO:0003755|GO:0005737|GO:0006457|GO:0016018
PRED|XP_020400651.1	GO:0004175|GO:0004252|GO:0006465|GO:0006508|GO:0006627|GO:0008236|GO:0016020|GO:0042720
PRED|XP_020402360.1	GO:0005576|GO:0009664
PRED|XP_020403744.1	GO:0009737|GO:0010427
PRED|XP_020407205.1	GO:0005739|GO:0034551
PRED|XP_020408344.1	GO:0005576|GO:0009664
PRED|XP_021202381.1	GO:0005184|GO:0005576|GO:0007623
PRED|XP_021204491.1	GO:0005213|GO:0007275|GO:0007304|GO:0042600
PRED|XP_021204494.2	GO:0005213|GO:0007275|GO:0007304|GO:0042600
PRED|XP_021204499.2	GO:0005213|GO:0007275|GO:0007304|GO:0042600
PRED|XP_021204926.1	GO:0005549|GO:0005576|GO:0007608|GO:0035275|GO:0042048
PRED|XP_021205746.3	GO:0005549
PRED|XP_021303103.1	GO:0005743|GO:0045271
PRED|XP_021304562.1	GO:0004857|GO:0043086
PRED|XP_021308411.1	GO:0003713|GO:0005634|GO:0006355
PRED|XP_021308440.1	GO:0048731
PRED|XP_021309234.1	GO:0002161|GO:0004813|GO:0005739|GO:0006419|GO:0009507
PRED|XP_021311383.1	GO:0008285
PRED|XP_021312253.1	GO:0005768|GO:0032511
PRED|XP_021313180.1	GO:0005507|GO:0006878|GO:0008270
PRED|XP_021313716.1	GO:0005576|GO:0009664
PRED|XP_021313717.1	GO:0005576|GO:0009664
PRED|XP_021313718.1	GO:0005576|GO:0009664
PRED|XP_021313719.1	GO:0005576|GO:0009664
PRED|XP_021313720.1	GO:0005576|GO:0009664
PRED|XP_021313721.1	GO:0005576|GO:0009664
PRED|XP_021313722.1	GO:0005576|GO:0009664
PRED|XP_021313723.1	GO:0005576|GO:0009664
PRED|XP_021313724.1	GO:0005576|GO:0009664
PRED|XP_021313725.1	GO:0005576|GO:0009664
PRED|XP_021315757.1	GO:0010227
PRED|XP_021317240.1	GO:0001709
PRED|XP_021317625.1	GO:0003700
PRED|XP_021318990.1	GO:0003735|GO:0005739
PRED|XP_021319737.1	GO:0010227
PRED|XP_021319993.1	GO:2000123
PRED|XP_021332009.1	GO:0007267|GO:0019838
PRED|XP_021335528.1	GO:0005576|GO:0030250
PRED|XP_023158031.1	GO:2000123
PRED|XP_024303074.1	GO:0006644|GO:0008195|GO:0016020|GO:0046839
PRED|XP_024306574.1	GO:0005886|GO:0016020
PRED|XP_024310643.1	GO:0009690|GO:0009691
PRED|XP_024312325.1	GO:0005680|GO:0010997|GO:0031145|GO:0097027|GO:1904668|GO:1905786|GO:1990757
PRED|XP_024315926.1	GO:0008061
PRED|XP_024315966.1	GO:2000123
PRED|XP_024315988.1	GO:0005868|GO:0007017|GO:0030286|GO:0045505
PRED|XP_024316788.1	GO:0009507
PRED|XP_024318618.1	GO:0003723|GO:0009982
PRED|XP_024329006.1	GO:0000139|GO:0005802|GO:0006895|GO:0034067|GO:0043001
PRED|XP_024357680.1	GO:0005634|GO:0006368|GO:0070449
PRED|XP_024358867.1	GO:0005743|GO:0045271
PRED|XP_024359036.1	GO:0005576|GO:0009664
PRED|XP_024360245.1	GO:0005576|GO:0009664
PRED|XP_024360246.1	GO:0005576|GO:0009664
PRED|XP_024363472.1	GO:0010374
PRED|XP_024365096.1	GO:0000398|GO:0005686|GO:0071011
PRED|XP_024366270.1	GO:0002161|GO:0005737|GO:0006399|GO:0051499|GO:0051500
PRED|XP_024372578.1	GO:0003735|GO:0005840|GO:0006412|GO:0022618|GO:0022625
PRED|XP_024372655.1	GO:0005747|GO:0006120
PRED|XP_024374911.1	GO:0005886|GO:0009055
PRED|XP_024378862.1	GO:0016020
PRED|XP_024379949.1	GO:0005750|GO:0006122|GO:0045275
PRED|XP_024380581.1	GO:0005576|GO:0009664
PRED|XP_024381972.1	GO:0005576|GO:0009664
PRED|XP_024382010.1	GO:0005576|GO:0009664
PRED|XP_024382178.1	GO:0005576|GO:0009664
PRED|XP_024383473.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|XP_024388287.1	GO:0005576|GO:0009664
PRED|XP_024389071.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|XP_024392177.1	GO:0005576|GO:0009664
PRED|XP_024392953.1	GO:0000930|GO:0000931|GO:0005819|GO:0031021|GO:0033566|GO:0051415|GO:0090307
PRED|XP_024393799.1	GO:0005576|GO:0009664
PRED|XP_024393822.1	GO:0005576|GO:0009664
PRED|XP_024393926.1	GO:0005576|GO:0009664
PRED|XP_024394013.1	GO:0005576|GO:0009664
PRED|XP_024394430.1	GO:0009507|GO:0009658|GO:0010027
