rep	cluster_size	sources_rep	sources_members	members	has_DATABASE	has_PRED
DATABASE|Training_Seq951	34	DATABASE	DATABASE	DATABASE|Training_Seq951;DATABASE|CAMPSQ11150_CIT3;DATABASE|Training_Seq930;DATABASE|Training_Seq929;DATABASE|CAMPSQ11148_CIT2a;DATABASE|CAMPSQ11149_CIT2c;DATABASE|Training_Seq936;DATABASE|sp|P0CAZ3|CTX19_LACTA_M-zodatoxin-Lt8j_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-9_PE=2_SV=1;DATABASE|sp|P0CAZ4|CT110_LACTA_M-zodatoxin-Lt8k_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-10_PE=2_SV=1;DATABASE|sp|P0CAZ5|CT112_LACTA_M-zodatoxin-Lt8l_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-12_PE=2_SV=1;DATABASE|sp|P0CAZ8|CT115_LACTA_M-zodatoxin-Lt8p_(Fragment)_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-15_PE=2_SV=2;DATABASE|Training_Seq917;DATABASE|AP02163;DATABASE|Training_Seq919;DATABASE|CAMPSQ1151_Cytoinsectotoxin1-16;DATABASE|Training_Seq920;DATABASE|Training_Seq3664;DATABASE|Training_Seq921;DATABASE|Training_Seq924;DATABASE|Training_Seq925;DATABASE|CAMPSQ1149_Cytoinsectotoxin1-9;DATABASE|CAMPSQ1150_Cytoinsectotoxin1-6;DATABASE|CAMPSQ1155_Cytoinsectotoxin1-10;DATABASE|CAMPSQ1854_Cytoinsectotoxin-1h;DATABASE|CAMPSQ1855_Cytoinsectotoxin-1g;DATABASE|CAMPSQ1856_Cytoinsectotoxin-1f;DATABASE|sp|P85254|CTX12_LACTA_M-zodatoxin-Lt8b_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-2_PE=1_SV=2;DATABASE|sp|P85255|CTX13_LACTA_M-zodatoxin-Lt8c_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-3_PE=1_SV=2;DATABASE|sp|P85256|CTX14_LACTA_M-zodatoxin-Lt8d_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-4_PE=1_SV=2;DATABASE|sp|P85257|CTX15_LACTA_M-zodatoxin-Lt8e_OS=Lachesana_tarabaevi_OX=379576_GN=cit_1-5_PE=1_SV=2;DATABASE|CAMPSQ1152_Cytoinsectotoxin1-14;DATABASE|CAMPSQ1153_Cytoinsectotoxin1-13;DATABASE|Training_Seq901;DATABASE|CAMPSQ11151_CIT4	True	False
DATABASE|Training_Seq956	3	DATABASE	DATABASE	DATABASE|Training_Seq956;DATABASE|AP01165;DATABASE|CAMPSQ3088_AFP1	True	False
DATABASE|Training_Seq957	7	DATABASE	DATABASE	DATABASE|Training_Seq957;DATABASE|AP01196;DATABASE|CAMPSQ3909_MicrocinE492;DATABASE|sp|Q9Z4N4|MCEA_KLEPN_Microcin_E492_OS=Klebsiella_pneumoniae_OX=573_GN=mceA_PE=1_SV=2;DATABASE|Training_Seq2251;DATABASE|sp|Q46971|MCNN_ECOLX_Microcin_N_OS=Escherichia_coli_OX=562_GN=mcnN_PE=1_SV=2;DATABASE|AP01285	True	False
DATABASE|Training_Seq965	5	DATABASE	DATABASE;PRED	DATABASE|Training_Seq965;PRED|NP_001011615.1;DATABASE|AP01213;DATABASE|CAMPSQ830_Hymenoptaecin;DATABASE|DBAASPR_1798_Hymenoptaecin	True	True
DATABASE|Training_Seq99	8	DATABASE	DATABASE	DATABASE|Training_Seq99;DATABASE|CAMPSQ20188_ToxinCsTx-2aOmega-ctenitoxin-Cs1a;DATABASE|CAMPSQ20187_Omega-ctenitoxin-Cs1aCsTx-1;DATABASE|CAMPSQ20189_ToxinCsTx-2bOmega-ctenitoxin-Cs1a;DATABASE|sp|P0DV62|TX4A_PARAW_Lycotoxin-Pa4a_OS=Pardosa_astrigera_OX=317848_PE=2_SV=1;DATABASE|AP04196;DATABASE|Training_Seq2802;DATABASE|AP02557	True	False
DATABASE|sp|A0A0K1YW63|SECP_APICE_Secapin_OS=Apis_cerana_OX=7461_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|A0A0K1YW63|SECP_APICE_Secapin_OS=Apis_cerana_OX=7461_PE=1_SV=1	True	False
DATABASE|sp|A0A0N9LWM6|NDB1_MESPU_VpAmp1.0_OS=Mesomexovis_punctatus_OX=1532993_PE=1_SV=1	4	DATABASE	DATABASE	DATABASE|sp|A0A0N9LWM6|NDB1_MESPU_VpAmp1.0_OS=Mesomexovis_punctatus_OX=1532993_PE=1_SV=1;DATABASE|AP02603;DATABASE|AP03942;DATABASE|AP02782	True	False
DATABASE|sp|A0A139GI49|KAWA_MICA8_Kawaguchipeptin_peptide_OS=Microcystis_aeruginosa_(strain_NIES-88_/_KW-MA1-3)_OX=449441_GN=kgpE_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|A0A139GI49|KAWA_MICA8_Kawaguchipeptin_peptide_OS=Microcystis_aeruginosa_(strain_NIES-88_/_KW-MA1-3)_OX=449441_GN=kgpE_PE=1_SV=1	True	False
DATABASE|sp|A0A6G9KIR5|TX20A_MANRB_U20-myrmicitoxin-Mri1a_OS=Manica_rubida_OX=219785_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|A0A6G9KIR5|TX20A_MANRB_U20-myrmicitoxin-Mri1a_OS=Manica_rubida_OX=219785_PE=1_SV=1	True	False
DATABASE|sp|A0A6G9KIT6|TX13A_MANRB_U13-myrmicitoxin-Mri1a_OS=Manica_rubida_OX=219785_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|A0A6G9KIT6|TX13A_MANRB_U13-myrmicitoxin-Mri1a_OS=Manica_rubida_OX=219785_PE=1_SV=1	True	False
DATABASE|sp|A0A7M6UUR2|APID2_APIME_Apidermin_2_OS=Apis_mellifera_OX=7460_GN=APD2_PE=2_SV=1	3	DATABASE	DATABASE;PRED	DATABASE|sp|A0A7M6UUR2|APID2_APIME_Apidermin_2_OS=Apis_mellifera_OX=7460_GN=APD2_PE=2_SV=1;PRED|XP_006558720.1;PRED|NP_001078815.1	True	True
DATABASE|sp|A0A8K1YTT9|TP1_COTFL_Teratocyte_protein_CftICK-I_OS=Cotesia_flavipes_OX=89805_PE=3_SV=1	1	DATABASE	DATABASE	DATABASE|sp|A0A8K1YTT9|TP1_COTFL_Teratocyte_protein_CftICK-I_OS=Cotesia_flavipes_OX=89805_PE=3_SV=1	True	False
DATABASE|sp|A0A8K1YTU0|TP2_COTFL_Teratocyte_protein_CftICK-II_OS=Cotesia_flavipes_OX=89805_PE=3_SV=1	1	DATABASE	DATABASE	DATABASE|sp|A0A8K1YTU0|TP2_COTFL_Teratocyte_protein_CftICK-II_OS=Cotesia_flavipes_OX=89805_PE=3_SV=1	True	False
DATABASE|sp|A0SPI1|CRBLH_VESMG_Vespid_chemotactic_peptide_5h_OS=Vespa_magnifica_OX=202807_PE=1_SV=1	3	DATABASE	DATABASE	DATABASE|sp|A0SPI1|CRBLH_VESMG_Vespid_chemotactic_peptide_5h_OS=Vespa_magnifica_OX=202807_PE=1_SV=1;DATABASE|sp|P0DRA3|VESP1_VESBI_VESP-VB1_OS=Vespa_bicolor_OX=619325_PE=1_SV=1;DATABASE|sp|P0DRA4|VESP2_VESBI_VESP-VB2_OS=Vespa_bicolor_OX=619325_PE=3_SV=1	True	False
DATABASE|sp|A4H238|DB125_GORGO_Beta-defensin_125_OS=Gorilla_gorilla_gorilla_OX=9595_GN=DEFB125_PE=3_SV=1	32	DATABASE	DATABASE;PRED	DATABASE|sp|A4H238|DB125_GORGO_Beta-defensin_125_OS=Gorilla_gorilla_gorilla_OX=9595_GN=DEFB125_PE=3_SV=1;DATABASE|sp|A4H239|DB125_PONPY_Beta-defensin_125_OS=Pongo_pygmaeus_OX=9600_GN=DEFB125_PE=3_SV=1;DATABASE|sp|A4H240|DB125_HYLLA_Beta-defensin_125_OS=Hylobates_lar_OX=9580_GN=DEFB125_PE=3_SV=1;PRED|NP_697020.2;DATABASE|sp|Q8N687|DB125_HUMAN_Beta-defensin_125_OS=Homo_sapiens_OX=9606_GN=DEFB125_PE=2_SV=2;DATABASE|sp|Q30KK3|DB125_PANTR_Beta-defensin_125_OS=Pan_troglodytes_OX=9598_GN=DEFB125_PE=2_SV=1;DATABASE|sp|A4H241|DB125_MACFA_Beta-defensin_125_OS=Macaca_fascicularis_OX=9541_GN=DEFB125_PE=3_SV=1;PRED|NP_001032595.1;PRED|NP_001001780.1;DATABASE|CAMPSQ1114_Gallinacin-13;DATABASE|sp|Q6IV18|GLL13_CHICK_Gallinacin-13_OS=Gallus_gallus_OX=9031_GN=GAL13_PE=2_SV=1;DATABASE|Training_Seq3324;DATABASE|AP03607;DATABASE|Training_Seq1510;PRED|NP_620713.1;DATABASE|sp|Q9H1M4|DB127_HUMAN_Beta-defensin_127_OS=Homo_sapiens_OX=9606_GN=DEFB127_PE=1_SV=1;DATABASE|AP00197;DATABASE|sp|Q5J5Z9|DB122_MACMU_Beta-defensin_122_OS=Macaca_mulatta_OX=9544_GN=DEFB122_PE=3_SV=1;DATABASE|sp|Q8K3U4|DFB36_MOUSE_Beta-defensin_36_OS=Mus_musculus_OX=10090_GN=Defb36_PE=3_SV=2;PRED|NP_001032604.1;DATABASE|sp|Q5J5D0|DB123_MACMU_Beta-defensin_123_OS=Macaca_mulatta_OX=9544_GN=DEFB123_PE=2_SV=1;DATABASE|sp|A4H236|DB123_PONPY_Beta-defensin_123_OS=Pongo_pygmaeus_OX=9600_GN=DEFB123_PE=3_SV=1;PRED|NP_697019.1;PRED|NP_001032324.1;DATABASE|sp|Q8N688|DB123_HUMAN_Beta-defensin_123_OS=Homo_sapiens_OX=9606_GN=DEFB123_PE=2_SV=1;PRED|NP_001032608.1;PRED|NP_001032841.1;DATABASE|Training_Seq809;DATABASE|CAMPSQ13720_VBD122;DATABASE|CAMPSQ571_Caninebeta-defensin;DATABASE|Training_Seq717;DATABASE|AP01591	True	True
DATABASE|sp|A4K2S4|WFD12_LEMCA_WAP_four-disulfide_core_domain_protein_12_OS=Lemur_catta_OX=9447_GN=WFDC12_PE=3_SV=1	12	DATABASE	DATABASE;PRED	DATABASE|sp|A4K2S4|WFD12_LEMCA_WAP_four-disulfide_core_domain_protein_12_OS=Lemur_catta_OX=9447_GN=WFDC12_PE=3_SV=1;PRED|NP_001382435.1;PRED|XP_011526903.1;PRED|NP_663627.1;PRED|XP_012822819.2;DATABASE|Training_Seq89;DATABASE|CAMPSQ1123_WAPfour-disulfidecoredomainprotein12;PRED|NP_619625.1;DATABASE|sp|Q9JHY3|WFD12_MOUSE_WAP_four-disulfide_core_domain_protein_12_OS=Mus_musculus_OX=10090_GN=Wfdc12_PE=2_SV=1;PRED|NP_001399955.1;DATABASE|sp|Q6IE40|WFD12_RAT_WAP_four-disulfide_core_domain_protein_12_OS=Rattus_norvegicus_OX=10116_GN=Wfdc12_PE=3_SV=1;PRED|XP_040543901.1	True	True
DATABASE|sp|B3EWG8|PA2A_PORNA_Acidic_phospholipase_A2_PnPLA2_(Fragment)_OS=Porthidium_nasutum_OX=74558_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|B3EWG8|PA2A_PORNA_Acidic_phospholipase_A2_PnPLA2_(Fragment)_OS=Porthidium_nasutum_OX=74558_PE=1_SV=1	True	False
DATABASE|sp|B3EWI5|AMP1_CENMR_Putative_antimicrobial_protein_1_(Fragment)_OS=Cenchritis_muricatus_OX=197001_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|B3EWI5|AMP1_CENMR_Putative_antimicrobial_protein_1_(Fragment)_OS=Cenchritis_muricatus_OX=197001_PE=1_SV=1	True	False
DATABASE|sp|B3EWI6|AMP2_CENMR_Putative_antimicrobial_protein_2_(Fragment)_OS=Cenchritis_muricatus_OX=197001_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|B3EWI6|AMP2_CENMR_Putative_antimicrobial_protein_2_(Fragment)_OS=Cenchritis_muricatus_OX=197001_PE=1_SV=1	True	False
DATABASE|sp|B3EWP5|BCNGR_LACPA_Bacteriocin_BacGR_(Fragment)_OS=Lacticaseibacillus_paracasei_OX=1597_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|B3EWP5|BCNGR_LACPA_Bacteriocin_BacGR_(Fragment)_OS=Lacticaseibacillus_paracasei_OX=1597_PE=1_SV=1	True	False
DATABASE|sp|B3EWP7|LIN50_BACLI_Bacteriocin_licheniocin_50.2_(Fragment)_OS=Bacillus_licheniformis_OX=1402_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|B3EWP7|LIN50_BACLI_Bacteriocin_licheniocin_50.2_(Fragment)_OS=Bacillus_licheniformis_OX=1402_PE=1_SV=1	True	False
DATABASE|sp|B3EWQ9|LECA2_LABPU_Lectin_alpha_chain_OS=Lablab_purpureus_OX=35936_PE=1_SV=1	3	DATABASE	DATABASE	DATABASE|sp|B3EWQ9|LECA2_LABPU_Lectin_alpha_chain_OS=Lablab_purpureus_OX=35936_PE=1_SV=1;DATABASE|CAMPSQ3974_Seedlectinalphachain;DATABASE|CAMPSQ3975_Seedlectinbetachain	True	False
DATABASE|sp|B5MFD0|LANNA_STAHO_Lantibiotic_nukacin_OS=Staphylococcus_hominis_OX=1290_GN=nukA_PE=1_SV=1	34	DATABASE	DATABASE	DATABASE|sp|B5MFD0|LANNA_STAHO_Lantibiotic_nukacin_OS=Staphylococcus_hominis_OX=1290_GN=nukA_PE=1_SV=1;DATABASE|AP01203;DATABASE|DBAASPR_1081_Lantibiotic_Nukacin_ISK-1;DATABASE|Training_Seq2220;DATABASE|CAMPSQ19414_LantibioticNukacinISK-1;DATABASE|Training_Seq2217;DATABASE|AP01200;DATABASE|AP02693;DATABASE|Training_Seq2872;DATABASE|Training_Seq2218;DATABASE|AP01201;DATABASE|Training_Seq2219;DATABASE|Training_Seq3000;DATABASE|sp|P83675|LANA_BLAHA_Ruminococcin-A_OS=Blautia_hansenii_OX=1322_GN=rumA1_PE=3_SV=1;DATABASE|Training_Seq3501;DATABASE|DBAASPR_22613_Lantibiotic_Pseudocin_19;DATABASE|Training_Seq2063;DATABASE|AP01001;DATABASE|Training_Seq2062;DATABASE|AP01000;DATABASE|AP01202;DATABASE|Training_Seq2670;DATABASE|AP02308;DATABASE|sp|P36501|LANA_STRPY_Lantibiotic_streptococcin_A-FF22_OS=Streptococcus_pyogenes_OX=1314_GN=scnA_PE=1_SV=1;DATABASE|sp|Q54957|LANB_STRP9_Lantibiotic_streptococcin_A-M49_OS=Streptococcus_pyogenes_serotype_M49_OX=301452_GN=scnA'_PE=3_SV=1;DATABASE|AP01204;DATABASE|CAMPSQ375_Ruminococcin-A;DATABASE|Training_Seq2847;DATABASE|AP02646;DATABASE|DBAASPR_21252_Lantibiotic_Ruminococcin_A;DATABASE|Training_Seq1331;DATABASE|AP02955;DATABASE|Training_Seq2221;DATABASE|AP04779	True	False
DATABASE|sp|B6DD61|TXK02_LYCSI_U20-lycotoxin-Ls1b_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1	21	DATABASE	DATABASE	DATABASE|sp|B6DD61|TXK02_LYCSI_U20-lycotoxin-Ls1b_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD60|TXK01_LYCSI_U20-lycotoxin-Ls1a_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD62|TXK03_LYCSI_U20-lycotoxin-Ls1c_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD34|TXE01_LYCSI_U14-lycotoxin-Ls1a_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD35|TXE02_LYCSI_U14-lycotoxin-Ls1a_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD36|TXE03_LYCSI_U14-lycotoxin-Ls1b_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD37|TXE04_LYCSI_U14-lycotoxin-Ls1b_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD38|TXE05_LYCSI_U14-lycotoxin-Ls1a_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD39|TXE06_LYCSI_U14-lycotoxin-Ls1c_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD46|TXF13_LYCSI_U15-lycotoxin-Ls1d_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD47|TXF14_LYCSI_U15-lycotoxin-Ls1e_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD40|TXF07_LYCSI_U15-lycotoxin-Ls1f_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD41|TXF08_LYCSI_U15-lycotoxin-Ls1d_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD42|TXF09_LYCSI_U15-lycotoxin-Ls1d_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD43|TXF10_LYCSI_U15-lycotoxin-Ls1a_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD44|TXF11_LYCSI_U15-lycotoxin-Ls1b_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD45|TXF12_LYCSI_U15-lycotoxin-Ls1c_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD48|TXF15_LYCSI_U15-lycotoxin-Ls1f_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD49|TXF16_LYCSI_U15-lycotoxin-Ls1d_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD50|TXF17_LYCSI_U15-lycotoxin-Ls1g_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1;DATABASE|sp|B6DD51|TXF18_LYCSI_U15-lycotoxin-Ls1h_OS=Lycosa_singoriensis_OX=434756_PE=2_SV=1	True	False
DATABASE|sp|B7PLT0|DAE2_IXOSC_Domesticated_amidase_effector_2_OS=Ixodes_scapularis_OX=6945_GN=IscW_ISCW006596_PE=1_SV=2	1	DATABASE	DATABASE	DATABASE|sp|B7PLT0|DAE2_IXOSC_Domesticated_amidase_effector_2_OS=Ixodes_scapularis_OX=6945_GN=IscW_ISCW006596_PE=1_SV=2	True	False
DATABASE|sp|C0HJE5|BCN17_BACIU_Bacteriocin_BAC-IB17_(Fragment)_OS=Bacillus_subtilis_OX=1423_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HJE5|BCN17_BACIU_Bacteriocin_BAC-IB17_(Fragment)_OS=Bacillus_subtilis_OX=1423_PE=1_SV=1	True	False
DATABASE|sp|C0HJK0|TX3AB_DINQU_Poneritoxin_OS=Dinoponera_quadriceps_OX=609295_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HJK0|TX3AB_DINQU_Poneritoxin_OS=Dinoponera_quadriceps_OX=609295_PE=1_SV=1	True	False
DATABASE|sp|C0HJK4|TX2AC_DINQU_U1-poneritoxin-Dq2c_OS=Dinoponera_quadriceps_OX=609295_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HJK4|TX2AC_DINQU_U1-poneritoxin-Dq2c_OS=Dinoponera_quadriceps_OX=609295_PE=1_SV=1	True	False
DATABASE|sp|C0HJX9|DIP_CALVI_Diptericin_(Fragment)_OS=Calliphora_vicina_OX=7373_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HJX9|DIP_CALVI_Diptericin_(Fragment)_OS=Calliphora_vicina_OX=7373_PE=1_SV=1	True	False
DATABASE|sp|C0HJY0|PRP_CALVI_Proline-rich_peptide_(Fragment)_OS=Calliphora_vicina_OX=7373_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HJY0|PRP_CALVI_Proline-rich_peptide_(Fragment)_OS=Calliphora_vicina_OX=7373_PE=1_SV=1	True	False
DATABASE|sp|C0HK08|CZS10_CRUCA_Cruzioseptin-10_OS=Cruziohyla_calcarifer_OX=318249_PE=1_SV=1	17	DATABASE	DATABASE	DATABASE|sp|C0HK08|CZS10_CRUCA_Cruzioseptin-10_OS=Cruziohyla_calcarifer_OX=318249_PE=1_SV=1;DATABASE|Training_Seq2879;DATABASE|AP03263;DATABASE|AP03264;DATABASE|CAMPSQ12717_Cruzioseptin-16;DATABASE|CAMPSQ12718_Cruzioseptin-17;DATABASE|Training_Seq459;DATABASE|AP02714;DATABASE|AP02715;DATABASE|AP02713;DATABASE|sp|C0HK11|CZS15_CRUCA_Cruzioseptin-15_OS=Cruziohyla_calcarifer_OX=318249_PE=1_SV=1;DATABASE|sp|A0A193H356|CZS5_CRUCA_Cruzioseptin-5_(Fragment)_OS=Cruziohyla_calcarifer_OX=318249_PE=1_SV=1;DATABASE|sp|A0A193H327|CZS9_CRUCA_Cruzioseptin-9_(Fragment)_OS=Cruziohyla_calcarifer_OX=318249_GN=CZS-9_PE=1_SV=1;DATABASE|sp|C0HK09|CZS13_CRUCA_Cruzioseptin-13_OS=Cruziohyla_calcarifer_OX=318249_PE=1_SV=1;DATABASE|Training_Seq3495;DATABASE|AP04765;DATABASE|sp|C0HK10|CZS14_CRUCA_Cruzioseptin-14_OS=Cruziohyla_calcarifer_OX=318249_PE=1_SV=1	True	False
DATABASE|sp|C0HK46|LTX2B_ECTBR_M-ectatotoxin-Eb2b_OS=Ectatomma_brunneum_OX=369127_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HK46|LTX2B_ECTBR_M-ectatotoxin-Eb2b_OS=Ectatomma_brunneum_OX=369127_PE=1_SV=1	True	False
DATABASE|sp|C0HK47|LTX2C_ECTBR_M-ectatotoxin-Eb2c_OS=Ectatomma_brunneum_OX=369127_PE=1_SV=1	2	DATABASE	DATABASE	DATABASE|sp|C0HK47|LTX2C_ECTBR_M-ectatotoxin-Eb2c_OS=Ectatomma_brunneum_OX=369127_PE=1_SV=1;DATABASE|AP02435	True	False
DATABASE|sp|C0HK85|XPFB1_XENBO_Xenoposin-precursor_fragment_B1_OS=Xenopus_borealis_OX=8354_PE=1_SV=1	3	DATABASE	DATABASE	DATABASE|sp|C0HK85|XPFB1_XENBO_Xenoposin-precursor_fragment_B1_OS=Xenopus_borealis_OX=8354_PE=1_SV=1;DATABASE|CAMPSQ9500_Magainin-AM1;DATABASE|AP03227	True	False
DATABASE|sp|C0HK88|PGLB1_XENBO_Peptide_PGLa-B1_OS=Xenopus_borealis_OX=8354_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HK88|PGLB1_XENBO_Peptide_PGLa-B1_OS=Xenopus_borealis_OX=8354_PE=1_SV=1	True	False
DATABASE|sp|C0HKC5|CBP2_MOROL_Chitin-binding_protein_2_(Fragment)_OS=Moringa_oleifera_OX=3735_PE=1_SV=1	2	DATABASE	DATABASE	DATABASE|sp|C0HKC5|CBP2_MOROL_Chitin-binding_protein_2_(Fragment)_OS=Moringa_oleifera_OX=3735_PE=1_SV=1;DATABASE|AP02532	True	False
DATABASE|sp|C0HKK8|CFBM1_XENBM_Caerulein_precursor_fragment_BM1_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1	7	DATABASE	DATABASE	DATABASE|sp|C0HKK8|CFBM1_XENBM_Caerulein_precursor_fragment_BM1_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1;DATABASE|sp|C0HKK9|CFBM2_XENBM_Caerulein_precursor_fragment_BM2_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1;DATABASE|sp|C0HKN0|CPFR6_XENRU_Caerulein_precursor_fragment_R6_OS=Xenopus_ruwenzoriensis_OX=105430_PE=1_SV=1;DATABASE|AP00500;DATABASE|AP01905;DATABASE|AP01906;DATABASE|AP02448	True	False
DATABASE|sp|C0HKL8|PGBM2_XENBM_Peptide_PGLa-BM2_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1	2	DATABASE	DATABASE	DATABASE|sp|C0HKL8|PGBM2_XENBM_Peptide_PGLa-BM2_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1;DATABASE|AP02493	True	False
DATABASE|sp|C0HKM0|XFBM1_XENBM_Xenoposin_precursor_fragment_BM1_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1	6	DATABASE	DATABASE	DATABASE|sp|C0HKM0|XFBM1_XENBM_Xenoposin_precursor_fragment_BM1_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1;DATABASE|sp|C0HKM1|XFBM2_XENBM_Xenoposin_precursor_fragment_BM2_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1;DATABASE|CAMPSQ20626_XPF-F1;DATABASE|sp|C0HKM2|XFBM3_XENBM_Xenoposin_precursor_fragment_BM3_OS=Xenopus_boumbaensis_OX=288550_PE=1_SV=1;DATABASE|AP02492;DATABASE|DBAASPR_3768_XPF-B2	True	False
DATABASE|sp|C0HKQ4|HYP2_TAROF_Peptide_ToHyp2_OS=Taraxacum_officinale_OX=50225_PE=1_SV=1	1	DATABASE	DATABASE	DATABASE|sp|C0HKQ4|HYP2_TAROF_Peptide_ToHyp2_OS=Taraxacum_officinale_OX=50225_PE=1_SV=1	True	False
DATABASE|sp|C0HKX6|APDA_SPHSE_Apidaecin_A_OS=Sphecius_speciosus_OX=7487_PE=1_SV=1	2	DATABASE	DATABASE	DATABASE|sp|C0HKX6|APDA_SPHSE_Apidaecin_A_OS=Sphecius_speciosus_OX=7487_PE=1_SV=1;DATABASE|sp|C0HKX7|APDP_SPHSE_Apidaecin_P_OS=Sphecius_speciosus_OX=7487_PE=1_SV=1	True	False
